account_id,n_records_p1,n_records_p2,total_records,days_active,lifecycle_days,first_date,last_date,level_start,level_end,level_growth,level_growth_rate,current_level_max,total_pay,is_paying,first_pay_time,first_pay_level,vip_level_max,is_in_league,league_name,country,platform,channel_id,media_source,food_get,food_reduce,wood_get,wood_reduce,stone_get,stone_reduce,coins_get,coins_reduce,diamond_get,diamond_reduce,diamond_median,total_get,total_reduce,duration_times,n_event_types
3697035765,1555,3636,5191,9,4,2026-02-18,2026-02-21,0,8,8,0.8888888888888888,8,0.0,0,,,1,1,PhilippineArmy,Viet Nam,1,Google,Facebook Ads,2378002.0,1818045.0,2204842.0,1811795.0,1374778.0,1186000.0,220500.0,8600.0,1920.0,99.0,1290.0,7640713.0,6256337.0,6120.0,61
3697240357,6,54,60,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Belarus,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,23.0,16
3699382733,76,576,652,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,52800.0,160.0,38400.0,160.0,12400.0,0.0,0.0,0.0,300.0,0.0,125.0,114157.0,10220.0,780.0,33
3699710126,249,1039,1288,2,16,2026-02-19,2026-03-06,0,3,3,1.5,3,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,131300.0,2470.0,120066.0,2470.0,63400.0,0.0,0.0,0.0,300.0,0.0,300.0,414737.0,27144.0,1920.0,38
1011853430,24,289,313,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Spain,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,54404.0,1500.0,300.0,26
1015406559,126,641,767,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,78800.0,350.0,64400.0,350.0,26600.0,0.0,0.0,0.0,300.0,0.0,200.0,238514.0,22901.0,660.0,31
1017553857,6,71,77,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,United States,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,65.0,17
1032925591,8,86,94,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Serbia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,62.0,20
1033949265,8,93,101,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,5554.0,0.0,63.0,23
1045333642,9,129,138,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Thailand,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,69.0,23
1075641790,28,340,368,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,50.0,58704.0,1500.0,300.0,29
1099421543,70,127,197,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,2,AppStore,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,125.0,136556.0,7720.0,480.0,18
1100369487,9,143,152,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6154.0,0.0,120.0,23
1102094899,223,1013,1236,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,134496.0,2600.0,108497.0,2600.0,46800.0,0.0,0.0,0.0,300.0,0.0,300.0,368193.0,56802.0,1200.0,38
1133441505,8,43,51,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,United States,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,62.0,12
1139144497,51,401,452,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,420.0,28
1154259895,6,77,83,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Thailand,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,60.0,19
1157505827,1124,2727,3851,5,5,2026-03-24,2026-03-28,0,4,4,0.8,4,0.0,0,,,1,1,Romanempire,Indonesia,1,Google,organic,1819297.0,351970.0,1762628.0,315970.0,1237440.0,0.0,0.0,0.0,900.0,3.0,300.0,5079544.0,800679.0,7380.0,56
1192560056,80,543,623,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,1,Google,,63300.0,160.0,48900.0,160.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,144862.0,7721.0,540.0,33
1200106685,101,565,666,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,78800.0,160.0,64400.0,160.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,223964.0,7721.0,540.0,30
1202451210,10,186,196,2,3,2026-02-18,2026-02-20,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,2,AppStore,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,75.0,6954.0,0.0,104862.0,23
1210511695,20,247,267,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Mexico,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,0.0,180.0,25
1228843548,10,160,170,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6954.0,0.0,180.0,23
1233546922,140,670,810,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,91672.0,380.0,79594.0,380.0,35300.0,0.0,0.0,0.0,300.0,0.0,225.0,279562.0,8161.0,1020.0,32
1237241874,410,440,850,2,2,2026-02-18,2026-02-19,0,3,3,1.5,3,0.0,0,,,1,0,,Philippines,2,AppStore,,187800.0,17245.0,178207.0,12995.0,88600.0,0.0,0.0,0.0,500.0,0.0,300.0,563426.0,81864.0,1860.0,28
1250980309,9,52,61,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,United States,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6154.0,0.0,120.0,12
1264936514,92,147,239,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,64800.0,170.0,50400.0,170.0,21500.0,0.0,0.0,0.0,300.0,0.0,125.0,149112.0,10341.0,540.0,18
1289562363,83,535,618,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,200.0,149062.0,7721.0,1260.0,30
1304365753,59,435,494,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,United States,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,500.0,0.0,300.0,110905.0,1800.0,420.0,29
1341360843,10,147,157,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Saudi Arabia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6954.0,0.0,180.0,23
1352628006,29,97,126,2,1,2026-02-18,2026-02-18,0,1,1,0.5,1,0.0,0,,,1,0,,Brazil,2,AppStore,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,59204.0,1500.0,240.0,15
1364368129,83,131,214,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,2,AppStore,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,100.0,149062.0,7721.0,720.0,18
1366203749,28,321,349,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,360.0,26
1366752201,8,96,104,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Mexico,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,120.0,23
1367422456,6,62,68,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,32.0,16
1382224073,55,438,493,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,420.0,29
1399946934,12,173,185,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,7054.0,0.0,180.0,24
1408743627,51,433,484,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,300.0,28
1413021195,14,65,79,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,2,AppStore,,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,35854.0,0.0,120.0,14
1426156534,17,210,227,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,180.0,25
1432340284,234,274,508,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,1,Kastil01,Viet Nam,2,AppStore,,127401.0,2480.0,116751.0,2480.0,59800.0,0.0,0.0,0.0,300.0,0.0,300.0,404573.0,19768.0,1080.0,23
1441013207,9,138,147,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,61.0,26
1441744764,463,1364,1827,2,1,2026-02-18,2026-02-18,0,4,4,2.0,4,0.0,0,,,1,1,pawer123,Thailand,1,Google,Facebook Ads,607165.0,29820.0,593462.0,28820.0,388240.0,0.0,0.0,0.0,600.0,0.0,300.0,1728659.0,128511.0,1680.0,44
1447814003,99,565,664,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Korea (Republic of),1,Google,,78800.0,160.0,64400.0,160.0,26600.0,0.0,0.0,0.0,300.0,0.0,150.0,223962.0,7721.0,660.0,30
1457263574,14,175,189,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Thailand,1,Google,,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,35854.0,0.0,120.0,25
1464935354,14,253,267,1,1,2026-02-19,2026-02-19,0,0,0,0.0,0,0.0,0,,,1,0,,Serbia,1,Google,Facebook Ads,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,35854.0,0.0,300.0,28
1470421199,12,176,188,2,2,2026-02-18,2026-02-19,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7054.0,0.0,120.0,24
1472572542,136,695,831,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,85300.0,170.0,72425.0,170.0,30200.0,0.0,0.0,0.0,300.0,0.0,200.0,243542.0,22541.0,900.0,31
1476156651,17,67,84,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,2,AppStore,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,180.0,14
1516271033,437,1265,1702,2,3,2026-02-18,2026-02-20,0,4,4,2.0,4,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,242522.0,16915.0,227083.0,13165.0,100600.0,0.0,0.0,0.0,600.0,21.0,300.0,714089.0,71904.0,2340.0,41
1523333778,11,169,180,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6764.0,0.0,120.0,24
1530906844,17,67,84,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,2,AppStore,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,39854.0,0.0,120.0,14
1532523644,419,1247,1666,3,11,2026-02-18,2026-02-28,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,274893.0,16935.0,231202.0,13185.0,104200.0,0.0,0.0,0.0,600.0,0.0,250.0,734318.0,71923.0,2760.0,37
1538590647,55,507,562,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,540.0,29
1575280950,19,236,255,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,75.0,40004.0,0.0,240.0,25
1579371319,123,627,750,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,87554.0,170.0,73655.0,170.0,31700.0,0.0,0.0,0.0,300.0,0.0,200.0,250434.0,7741.0,1320.0,34
1584889242,19,267,286,3,9,2026-02-18,2026-02-26,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,40004.0,0.0,240.0,25
1596602940,6,61,67,2,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,7458.0,15
1603378535,55,460,515,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,360.0,30
1619769553,214,889,1103,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,0,,Thailand,1,Google,,126800.0,1670.0,115122.0,1670.0,58300.0,0.0,0.0,0.0,400.0,0.0,400.0,368680.0,32941.0,1020.0,34
1627536607,14,196,210,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,35854.0,0.0,180.0,25
1627906618,28,298,326,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,420.0,26
1643130016,6,62,68,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,42.0,16
1651955874,535,1625,2160,2,21,2026-02-18,2026-03-10,0,4,4,2.0,4,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,661740.0,21675.0,655930.0,17925.0,418600.0,0.0,0.0,0.0,800.0,21.0,300.0,1906554.0,136432.0,2520.0,41
1654267223,44,379,423,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,40300.0,150.0,25900.0,150.0,4800.0,0.0,0.0,0.0,200.0,0.0,100.0,77004.0,1800.0,360.0,28
1670650013,61,476,537,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,52800.0,160.0,38400.0,160.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114155.0,1820.0,420.0,29
1676794445,51,107,158,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,360.0,17
1689626493,223,916,1139,2,2,2026-02-19,2026-02-20,0,3,3,1.5,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,161600.0,5490.0,136211.0,5490.0,64600.0,0.0,0.0,0.0,300.0,0.0,300.0,447184.0,25881.0,1200.0,35
1693263442,76,542,618,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,62300.0,160.0,47900.0,160.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,142657.0,7721.0,540.0,33
1697759806,76,593,669,2,3,2026-02-19,2026-02-21,0,2,2,1.0,2,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,10320.0,840.0,30
1718656238,58,113,171,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,2,AppStore,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,540.0,17
1727707564,58,507,565,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,300.0,30
1730568313,10,158,168,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Serbia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6954.0,0.0,120.0,23
1737260211,8,86,94,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,120.0,20
1748112301,24,85,109,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,2,AppStore,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,1500.0,540.0,15
1763762584,840,2016,2856,5,1,2026-02-18,2026-02-18,0,5,5,1.0,5,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,1352317.0,111020.0,1345275.0,103020.0,830200.0,0.0,6000.0,0.0,610.0,0.0,500.0,3806337.0,296317.0,4980.0,48
1769720399,55,449,504,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,420.0,29
1791515138,69,523,592,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,52800.0,170.0,38400.0,170.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114205.0,7740.0,840.0,30
1796413293,153,752,905,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,99300.0,380.0,85892.0,380.0,41700.0,0.0,0.0,0.0,300.0,0.0,200.0,298806.0,15561.0,1740.0,32
1802945572,89,576,665,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,66938.0,160.0,51900.0,160.0,23000.0,0.0,0.0,0.0,300.0,0.0,150.0,156000.0,7721.0,1080.0,30
1816476181,8,46,54,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,60.0,12
1819366878,295,1077,1372,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,179600.0,6430.0,138285.0,6430.0,72100.0,0.0,0.0,0.0,400.0,0.0,300.0,465601.0,77261.0,1320.0,35
1832379735,55,109,164,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,2,AppStore,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,300.0,17
1845316557,101,605,706,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,66300.0,170.0,51900.0,170.0,23000.0,0.0,0.0,0.0,300.0,0.0,150.0,155413.0,11742.0,660.0,32
1847914497,6,43,49,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,60.0,9
1851390475,28,316,344,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Belarus,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,360.0,26
1863667895,240,588,828,4,3,2026-02-18,2026-02-20,0,3,3,0.75,3,0.0,0,,,1,0,,Philippines,2,AppStore,Facebook Ads,134300.0,10240.0,121091.0,9240.0,65800.0,0.0,0.0,0.0,300.0,21.0,300.0,390503.0,41703.0,2940.0,43
1866046467,58,471,529,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,360.0,29
1875915703,58,475,533,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,360.0,29
1877214638,58,490,548,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Mexico,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,480.0,29
1894391938,24,287,311,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,1500.0,300.0,26
1937796445,10,149,159,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6954.0,0.0,180.0,23
1941383607,55,447,502,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Mexico,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,960.0,29
1944959879,6,258,264,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Russian Federation,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,60.0,20
1963651778,8,104,112,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5554.0,0.0,60.0,21
1968040654,17,219,236,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,180.0,25
1982549523,87,549,636,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,66300.0,160.0,51900.0,160.0,23000.0,0.0,0.0,0.0,300.0,0.0,100.0,155362.0,7721.0,540.0,30
2000845591,85,143,228,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,2,AppStore,,64800.0,340.0,50400.0,340.0,21500.0,0.0,0.0,0.0,300.0,0.0,175.0,149062.0,8081.0,1200.0,18
2009039858,12,173,185,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,7054.0,0.0,120.0,24
2019173002,313,1121,1434,3,2,2026-02-18,2026-02-19,0,3,3,1.0,3,0.0,0,,,1,1,Faceless,Philippines,1,Google,Facebook Ads,165800.0,7740.0,153888.0,5740.0,76300.0,0.0,0.0,0.0,400.0,0.0,300.0,480663.0,65082.0,1800.0,40
2028515035,76,144,220,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,2,AppStore,organic,55300.0,160.0,40900.0,160.0,13900.0,0.0,0.0,0.0,300.0,0.0,100.0,122461.0,7721.0,900.0,24
2055846518,8,48,56,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,United States,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,60.0,12
2061828527,84,538,622,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,200.0,149063.0,7721.0,660.0,30
2066297599,316,1110,1426,2,2,2026-02-18,2026-02-19,0,3,3,1.5,3,0.0,0,,,1,0,,Philippines,1,Google,,159492.0,15290.0,144892.0,15290.0,74800.0,0.0,0.0,0.0,400.0,45.0,258.0,458703.0,72427.0,1800.0,39
2070117190,9,182,191,2,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Mexico,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6154.0,0.0,180.0,24
